channel,content,date,title,url
finance,趣店风光上市后便争议不断，股价一路高歌猛进之后，近日迎来“连连跌”。 在11月22日美股开盘前，中国国内监管迈出现金贷整治第一步，叫停了各地互联网小贷的备案，料此后还有一系列监管措施出台，这进一步加重了刚刚赴美上市的现金贷众企业的压力。 从11月16日开始，趣店下跌6.69%，股价从25.48美元跌至23.31美元，跌破了发行价24美元。在此之后，跌势不止，连续几日分别下跌9.05%、5.28%，并于11月22日开盘后，股价最低跌至16美元，较开盘下跌20.32%。紧接着，趣店发布公告，宣布将在未来一年内，斥资1亿美元回购股票。在这一“自救”措施公布后，趣店跌幅收窄，当日以19.31美元、下跌3.83%报收。,2017/11/22,现金贷监管始发力 趣店跳水回购自救,http://finance.caixin.com/2017-11-22/101174447.html
topics,第八届财新峰会期间，由财新世界说主办的“2017财新女性领袖论坛”，于11月16日成功举办。论坛评选了7位女性领袖，涵盖在商业、媒体、科学、公益等诸多领域。同时，以“女性创造力新势力”为主题的圆桌讨论就女性该如何完成个体重塑，担任何种变革式的领袖角色以适应时代变革的潮流等进行了多角度的探讨。 银杏公益基金会秘书长林红、京东公益基金会荣誉理事长章泽天、中银国际首席执行官李彤、爱钱进执行副总裁蔡园竹和真格基金董事总经理顾旻曼女士参与了圆桌讨论。以下为部分讨论环节：,2017/11/20,财新女性领袖共话女性创造力新范式,http://topics.caixin.com/2017-11-20/101175097.html
topics,第八届财新峰会期间，由财新世界说主办的“2017财新女性领袖论坛”，于11月16日成功举办。论坛评选了7位女性领袖，涵盖在商业、媒体、科学、公益等诸多领域。同时，以“女性创造力新势力”为主题的圆桌讨论就女性该如何完成个体重塑，担任何种变革式的领袖角色以适应时代变革的潮流等进行了多角度的探讨。 论坛伊始，联合国妇女属国别主任Julie  Broussard发表致辞，她分享了女性赋权的观点，希望鼓励女性领导者能够在管理岗位上促进性别平等。为女性赋权并促进工作中的性别平等，是联合国妇女署在中国的主要工作。她表示本次论坛鼓励了更多的女性在职场中激发她们的潜力。 联合国妇女属国别主任Julie Broussard发表致辞 组委会结合了女性的领导力、影响力以及她们对社会公益活动、女性赋权、性别平等等方面做出的贡献，首先评选出4位“年度影响力女性奖”得主，她们分别是著名演员、联合国妇女署亲善大使海清，银杏公益基金会秘书长林红，中银国际首席执行官李彤，真格基金合伙人兼首席执行官方爱之。 上图从左到右依次为方爱之（代领）、李彤、海清、林红 海清发言 海清作为联合国妇女署亲善大使，慢慢地在工作和孩子教育中，更加关注男女平等。对自己的员工，给予更多的休息时间，例如给女性员工六个月带薪产假和生理假。她身体力行，关注女性在社会上的职责和前进的方向。 第二轮颁发的是“年度创新力女性奖”，旨在表彰近年内在行业领域当中做出重大突破，展现卓越创造能力的女性角色。获奖嘉宾分别是谷歌云端AI&ML首席科学家、斯坦福AI Lab负责人李飞飞，京东公益基金会荣誉理事长章泽天，财新国际董事总经理李昕。 上图从左到右依次为郑洪、李飞飞（代领）、章泽天、李昕 本次论坛还特别邀请了北京市大兴区的蒲公英中学校长郑洪女士做主题演讲。 蒲公英中学校长郑洪主题演讲 郑洪分享了蒲公英中学建校以来发生的点滴感人故事。这所学校是举社会之力开办的北京市第一所民办、非营利的公益性农民工子女中学，招收没有北京户籍，收入低微的流动和留守儿童。经过十多年的努力，从蒲公英中学走出越来越多优秀的学生，社会上也有志愿者加入蒲公英队伍。她讲到，在蒲公英这个真实的平凡的世界里，顽强地生长着真善美，这是每一个和蒲公英有缘的人共同创造的。 圆桌讨论环节，围绕“女性创造力新范式”展开。 银杏公益基金会秘书长林红 银杏公益基金会秘书长林红谈到，公益对她来说是一种挑战，她愿意不断尝试，同时她也希望女性不要给自己贴标签。 京东公益基金会荣誉理事长章泽天 京东公益基金会荣誉理事长章泽天分享了京东公益的愿景，她表示，京东公益将充分发挥京东在物流和技术领域的优势，推动创新，打造阳光、高效、可信赖的公益事业。 中银国际首席执行官李彤 中银国际首席执行官李彤觉得做金融的人也是有温度的人，尤其作为女性，更加关注公益，自己经历了我国翻天覆地的变化，更希望为这个时代做出贡献。 真格基金董事总经理顾旻曼 真格基金董事总经理顾旻曼认为女性需要付出更多努力，不断的自我革新，自我突破，自我创造，才能得到更多的回报。 爱钱进执行副总裁蔡园竹 爱钱进的执行副总裁蔡园竹分析了爱钱进对女性投资做的努力。降低女性投资门槛，用人工智能等技术，去不断地完善风控系统，采用科技的方式去帮助女性投资，提升女性的财商能力。 感谢华熙生物润百颜本活动的大力支持。论坛全程通过凤凰网风直播和新浪微博进行了直播，女性之声对部分嘉宾进行了深度报道。同时，微博海外、网易号、网易女人、新浪国际、中国新闻网、腾讯全媒派、凤凰号、一点资讯、ZAKER、百度新闻、观察者网、搜狐、界面等媒体平台也对活动进行了全方位报道。 附：2017财新女性领袖论坛——获奖嘉宾名单 “年度影响力女性奖”获奖嘉宾： 海清 著名演员、联合国妇女署亲善大使 林红 银杏公益基金会秘书长 李彤 中银国际首席执行官 方爱之 真格基金合伙人兼首席执行官 “年度创新力女性奖”获奖嘉宾 李飞飞 谷歌云端AI&ML首席科学家、斯坦福AI Lab负责人 章泽天 京东公益基金会荣誉理事长 李昕 财新国际董事总经理,2017/11/20,2017财新女性领袖论坛举办成功,http://topics.caixin.com/2017-11-20/101173596.html
companies,传闻已久的阿里巴巴（NYSE：BABA）联姻大润发落地。11月20日，阿里巴巴和高鑫零售宣布，阿里巴巴共计以224亿港元总对价直接和间接持有高鑫零售最多36.16%的股份。高鑫零售旗下欧尚和大润发卖场在中国大陆有446家。 根据高鑫零售（06808.HK）公告，淘宝中国控股有限公司（下称淘宝中国）将以224亿港元的总对价收购高鑫零售最多36.16%的股份，其中直接持股26.02%，通过吉鑫控股有限公司（下称吉鑫）间接持股约10.14%。,2017/11/20,新零售|阿里巴巴拟224亿港元入股高鑫零售 双方将合作“淘宝到家”,http://companies.caixin.com/2017-11-20/101173476.html
finance,央行在周五公布重磅政策——大资管行业终于迎来统一监管。 11月17日，中国人民银行会同银监会、证监会、保监会、外汇局等部门起草了《关于规范金融机构资产管理业务的指导意见（征求意见稿）》（下称《指导意见》，正式向社会公开征求意见。 按照最新的《指导意见》，公募产品面向不特定社会公众公开发行，公开发行的认定标准依照《中华人民共和国证券法》执行。私募产品面向合格投资者通过非公开方式发行。但对合格投资者的认定，可以是“金融监督管理部门视为合格投资者的其他情形”。这一条暗开一门。监管部门之间对于合格投资者的标准可能仍然不一样，除非相应监管规则也一并做了修改。,2017/11/18,【统一大资管之六】对比四版资管办法 合格投资人门槛提高,http://finance.caixin.com/2017-11-18/101173126.html
companies,刚刚公布第三季度业绩，腾讯控股（00700.HK）再度受到投资者追捧。公司股价今日（11月17日）越过400港元大关，市值突破3.8万亿港元（约人民币3.23万亿元）。 腾讯股价今日开盘报397港元，较前一日（11月16日）收盘价391.8港元高1.33%。开盘不到5分钟，腾讯股价迅速冲上400港元，盘中最高升至405港元。截至今日收盘，腾讯收报403.4港元，涨2.96%，全日成交额为138.54亿港元，市值达3.8万亿港元。,2017/11/17,腾讯股价过400港元 多元盈利模式受关注,http://companies.caixin.com/2017-11-17/101172818.html
index,如果说起生活方式领域的热词，“消费升级”绝对排在第一位。 从日常起居、出门乘车、超市购物到娱乐休闲、假期旅行，我们被“消费升级”裹挟向前，为它买过不少单。 消费升级两年了，雅趣也谈了两年。不同的是，上一年我们还在解释概念，而今年开始探讨消费升级风口下“创造”出的产品和营销模式。 今天，雅趣峰会召集来数十位消费领域的意见领袖与顶尖品牌，一起聊聊它的过往和未来，以及美好生活如何通过消费升级来实现。 开场致辞 当我们跳出任何一种身份的时候，我们既是观察者、讲述者、解读者，同时也是消费者。如果问消费升级到底意义在哪里？我个人认为， 消费升级的终极目标就是它将带我们创造更加美好的生活。 嘉宾主题演讲 01  当创新成为全社会的一种价值导向、一种时代追求时，任何企业对于任何产品的创新，都必须基于生活，接地气，这样的创新才能够取得成功。 02  一个人的消费结构就相当于名字，消费行为就是生活特征。不同阶层之间，人们在选择名字使用的时候，阶层较低的人对阶层较高的人会有跟从现象，消费也同样。 03  消费升级在大数据的配合下发展到最后，客观产品和平台一定是先人一步的，在你不知道自己未来会买什么的情况下，你所在的购买平台已经知道了。不信？去看看你京东里的“猜你喜欢”。 04  当任何的产品进入一个市场的时候，你必须要有一个平台，你要有客户，对于我们来讲，就是关注者或者是球迷。以及我们来中国不是为了赚了钱就走的，我们想了解市场，推动这个职业的发展。 05  在过去四年里，电子书量级增加了16倍，付费用户提升41倍，数字内容出版上面的收入增加了50多倍。 06  颜值既正义。你不会有第二次留给他人第一印象的机会。同样，好的品牌设计，好的品牌包装，会增加消费者的购买欲望。 圆桌讨论 消费升级下的中产新生活  “新中产”、“单身经济”、“中年危机”、“银发经济”，这些关键词一浪接一浪，相互联结，勾勒出今年消费升级的真实模样。以下这四位嘉宾，从各自行业的角度出发，聊了聊他们的理解。 01  奢侈不只是穿什么衣服，或用什么产品来标榜自己，更多的是精神上，我跟什么人在一起，跟什么人交流、分享，这也是衡量一个人幸福度和生活品质的标准。 02  品牌就和星座一样，是“发言”。便于碎片化的群体，识别彼此，形成一种新的社交标签。 03  中产实际上是用户画像的纬度，我们在服装行业里面，第一个切分标准是从事什么样的职业，你的职业决定了你并没有太多变化的空间，第二看所谓的年龄的纬度，消费的驱动性。第三个标准才是你的消费能力。 04  如果一个企业能做到“我只取悦我想取悦的人”，那它就已经很成功了。 “致生活” 2017年度推荐消费升级代表  2017年，消费升级持续加速，越来越多企业乘消费升级的大势，推出让消费者惊艳的产品及服务。 雅趣将以“致生活” 消费升级推荐代表，致敬这些消费升级领域的造物者们。以下是最终揭晓的推荐名单： 文化消费 亚马逊Kindle 商业地产 沈阳K11 城市 成都 酒店 CHAO 航旅 卡塔尔航空 时装 优衣库 食品饮料 金典 酒类 江小白 智能园区 金地威新 智能家电 霍尼韦尔 数码产品 大疆 我们都处在消费升级的世界里，逃不掉也不必逃，因为这条路径的终点是美好生活，那是我们所向往的。 所以，最好的解决方式是——致生活。,2017/11/17,单身消费、中年危机、银发经济，你的消费到了哪一级？｜雅趣致生活,http://index.caixin.com/2017-11-17/101172551.html
opinion,"Open Banking 开放的银行服务，悄然将全球金融科技竞争引入下半场。其背后的金融数据共享，更是足以引发金融行业的大变革。 银行业者惊呼这是银行互联网化后金融业最大的变革；金融科技者激动地称之为继虚拟货币、人工智能之后，金融科技业的下一个热点。以措辞严谨著称的《经济学人》杂志描述它为银行业的“地震”。 本系列第一篇""Open Banking引发全球金融变革""梳理了金融数据共享的根源，意义和影响；第二篇“监管和银行在挑战中前行”阐述金融数据共享的困难和挑战，以及监管应对策略和企业的成功案例。本篇也是该系列最后一篇，着重讨论在金融数据共享大潮中，银行未来的商业模式和技术上的变革。 商业模式落后，银行被逼到墙角 当今银行正面临4方面的挑战： 首先来自客户对银行越来越高的期望。在移动互联网时代，客户对银行提供的金融服务要求，已经不仅仅局限于基本的支付、储蓄和理财。客户需要金融服务更加便利、快捷和高效的同时，成本也要更低。客户需要金融服务能结合用户的实用场景，像水和电一样，按需出现。总之，客户期望金融服务能带来个性化和智能化的数字体验。 其次，跨界竞争对手的挑战。在数字体验上遥遥领先的，恰是对银行虎视眈眈的跨界竞争对手:科技公司。除了为数众多的小而美的金融科技创新公司外，还有实力雄厚、既大又全的中外科技业巨头跨界进入金融服务领域：美国摩拳擦掌中的GAFA(Google, Apple, Facebook, Amazon)和中国早已进入金融服务领域的BAT(百度腾讯阿里) 。他们具有得天独厚的技术和用户优势，以及提供极致客户体验的基因。 科技巨头们还有一个“核武器”，那就是他们的平台战略。每个科技巨头都是一个充满生命力的平台，都是一个自我演化的生态圈。这些自带流量和客户的科技巨头跨界金融业，给银行带来巨大的震撼。蚂蚁金服和京东金融的成功，凸显银行自身的不足和其面对越来越大的竞争压力。 再次，银行技术水平落后。如果把科技公司的先进技术比作飞机大炮，银行内部的IT系统只能算小米加步枪。银行现有的IT系统大多建于上个世纪中后期， 采用的技术和系统构架理念， 相对陈旧和落伍。造成公司内部数据很难统一，部门与部门之间数据割裂。加上长期的系统升级和打补丁，银行IT系统显得异常臃肿，不仅效率低下而且维护成本极高。银行意识到自身IT系统落后的严重性，可是重新构建一个新系统成本极高，风险也不小，尤其会对银行的稳定性产生不可预测的影响。改变核心IT系统对银行来说阻力重重。 最后的挑战来自监管的压力。如果没有监管的驱动，银行是不会积极主动去改变的。银行有跨界竞争对手梦寐以求的金融牌照和客户交易数据两大法宝。凭借这两个优势，银行的金融霸主地位很难被撼动。各国监管都也意识到这点：由牌照和数据产生的金融行业壁垒给社会和消费者带来额外的成本，与普惠金融的大趋势格格不入。近几年，各国监管纷纷在金融牌照申请上松绑。在金融相对开放的西方国家，金融科技公司申请金融牌照的案例比比皆是。即便在金融管制相对严格的中国，腾讯的微众银行和阿里的网商银行依然取得了银行牌照。 监管已经发出信号：金融牌照不再是银行的护身符。 然而客户数据依然是银行的保护伞。客户的金融交易数据，仍然牢牢把握在银行手中无法开放和共享。各国监管开始重视并着手解决这一难题：英国的Open Banking，欧盟的PSD2，美国的金融数据共享指导意见， 还有澳大利亚、新加坡、韩国、日本和香港等国家和地区正在紧锣密鼓筹备符合各自国情的金融数据开放政策。各国监管把金融数据不共享当作是金融垄断的最后一道壁垒。 客户的期望，对手的跨界竞争，自身IT系统的落伍加上监管的驱动，银行已经被逼到了墙角。银行迫切需要新的商业模式来适应未来金融数据共享的时代。 6种变革方式 银行的变革势在必行，但改变从来都不会是一蹴而就。适合银行的，是切合实际并循序渐进的新商业模式；是既能充分利用银行现有的体系构架，又不需要“伤筋动骨”彻底改换底层核心系统的技术改进；是和对手既有竞争也有合作的开放模式。在金融数据共享席卷全球的大潮中，银行无法置身事外。选择合适的方式参与金融科技的变革，这是银行必然的选择。 第一种方式：内部研发和实验室。有研发实力的大银行，不惜花重金在自己的研发部门，探索如何利用新技术改造现有的系统、产品和服务。比如汇丰银行(HSBC)研发的人脸识别注册，美洲银行(Bank of America)推出的智能客服等。除了现有的研发部门，国际大行还设立多个内部实验室，以更好地促进内部创新，比如巴克莱银行纽约的""Rise""实验室， RBC在硅谷的创新实验室等。内部研发的优点在于可控性强， 但缺点是技术创新程度和应用场景范围会受到内部固有的局限。 第二种方式：建立加速器和孵化器。意识到内部研发和实验室这两种方式在创新上的局限性，很多银行把目光投向外部。与初创企业合作，帮助孵化早期创新金融科技成为一种共赢的模式。银行通过加速器和孵化器，了解第一手的创意和技术，并且获得优先投资优秀初创企业的机会。银行还能引导初创公司，针对银行现有的体系进行技术研发和产品开发，从外部推动银行的变革。优秀初创企业也能充分利用银行资金、渠道和应用方面的扶持，得到快速成长。 美国的富国银行(Wells Fargo)，荷兰国际银行(International Netherlands Groups, 简称ING)，美国硅谷银行（Silicon Valley Bank)，日本三菱日联金融集团（MUFG），标准银行(Standard Bank) 都采用这种模式。其中新加坡星展银行（DBS）设在香港的Fintech孵化器成效斐然，在两年内已经成功孵化出17个优秀创新项目。 加速器和孵化器模式的优势在于灵活成本低，创新力强；劣势在于银行对项目控制力不足，早期的项目影响力还不够。 第三种方式: 创立全新独立的数字银行品牌。银行为了适应数字化银行的需要，同时凸显与传统银行的区别，集中银行内创新的资源， 创立全新且相对独立的数字化银行品牌。 比如日本三菱日联金融集团（MUFG）旗下的JiBun 银行， 法国 BNP Paribas旗下的Hello Bank银行， 意大利UniCredit金融集团下的Buddybank。 全新独立的数字银行的优点在于：可以集中优势资源，摆脱原有银行体系固有的束缚，同时能给用户提供全方位的数字化服务，打造一个全新数字化银行的形象；缺点在于成本高，创新度略显不足。  第四种方式：与大型金融科技公司战略合作。银行意识到金融科技公司代表的是一股不可忽视的变革力量。 成熟金融科技公司提供的创新产品和服务，也是银行现有客户所需要的，但是银行内部开发显然成本过高。银行和大金融科技公司的合作，正成为目前的趋势和主流。 中国的工农建交大银行分别和BATJ战略合作；花旗银行和Paypal，美洲银行(BOA)和FutureAdvisors(全球知名的智能投顾公司)，富国银行和SIGFIG(全球知名的智能投顾公司)，英国巴克莱银行和Circle(全球知名支付公司)，摩根大通和TrueCar(在线智能买卖汽车平台)都结成合作关系。 银行和大型金融科技公司合作的好处立竿见影，可以迅速地给银行现有的客户带来全新增值服务和产品；不足之处在于银行对产品的控制力较弱，并不一定掌握合作的主动权，同时银行相应的内部创新会受到抑制。 第五种方式：投资和并购金融科技公司。西方银行一直在投资和并购领域非常活跃，尤其是在对自己行业有深远影响的金融科技领域。很多成长起来的知名金融科技公司，早期都得益于银行的资金扶持。比如西班牙的Santander投资了Ripple(知名跨国区块链支付公司)，摩根斯坦利投资Affirm(在线消费信贷平台)，荷兰银行ABNAMRO投资Digital Asset Holding(著名分布式账本技术服务公司)。 对于估值合理、成长空间大并具有重要战略意义的金融科技公司，银行会毫不犹豫利用自己雄厚的资金优势，花巨资并购。比如高盛并购了Honest Dollar(一家先进的退休资金管理服务公司)，法国的Societe Generale 银行并购了TagPay数字银行。值得一提的是我们经常使用的微信二维码扫描，离不开银行资本的支持。标准银行2016年收购的FirePay支付公司，FirePay是二维码扫描技术的先驱和领导者，微信和其他二维码扫描都用它提供的服务。 投资和并购的好处在于对公司更多的控制主动权，也更容易融合内部和外部的创新资源，快速地提升数字化金融服务；不过需要承担巨大的投资风险，成本不菲。  第六种方式： 开放的BaaP金融平台服务模式。银行除了直接提供服务给客户，通过开放API接口，也提供服务给第三方金融科技公司从而间接服务客户。银行转身成为金融服务的基础平台，与金融科技公司的关系从竞争变为合作共赢。就跟传统的软件和计算都转为软件即服务（Software-as-a-Service简称SaaS）和云计算一样，银行变成一个按需配置的金融服务平台(Bank-as-a-Platform)简称BaaP或云金融。 银行通过这个平台，既能发挥银行品牌、风控和牌照优势，又能充分利用客户数据以及现有的基础设施，加上金融科技公司的技术，给客户提供更加丰富多元的产品和服务。同时还可以通过平台的服务费，弥补因为开放数据而造成的客户和利润的流失。更加关键的是，银行不需要对核心系统大动干戈，只需要配置合适的API接口，就能满足共享数据的外部需求，还能有助于内部数据之间的交互，可谓一举多得。 银行成为BaaP或者云金融平台是最具有竞争力，最有可能跟跨界的科技巨头一争高下的模式。 云金融和云计算 云金融的概念来源于云计算。 随着信息技术的高速发展，企业对计算力的要求越来越高。企业采购服务器、架设机房并管理的方式，由于运营成本极高而被淘汰，企业转向云计算。云计算为企业搭建信息化所需要的网络基础设施及软件、硬件运作平台，并负责前期的实施、后期的维护等一系列服务，企业无需购买软硬件、建设机房、招聘IT人员，即可通过互联网使用云计算。计算力成为一种随叫随到的服务，想用就用，就像打开自来水龙头就能用水一样方便。 云金融也是如此。企业和个人的金融需求日益增加，但是很少有企业有能力组建自己的银行并申请各种金融牌照。于是银行成为企业和个人金融服务的提供者。可是由于成本和技术的原因，银行无法完全满足消费者的需求。这时候，金融科技公司凭借技术和成本优势，脱颖而出，填补需求的空白。可是金融科技公司无法跨越金融牌照和金融数据这两个壁垒。云金融模式应运而生。 银行开放自己的数据，把银行各个业务功能服务模块化，让金融科技公司和企业能够像玩积木一样，在银行提供的平台上，迅速组合搭配所需要的金融服务。 在云金融的模式下，银行和金融科技公司的关系就像我们智能手机里的操作系统和App应用程序一样。 在智能手机时代以前，我们的手机只有简单的电话和短信这两大核心功能。智能手机时代来临，用户对手机功能要求大幅增加。这时候需要有强大的手机操作系统平台，比如iOS和Android安卓，支撑五花八门的APP以满足我们各种需求。 未来的银行在云金融模式下，仍然提供底层的存款和支付等核心功能以及基本的用户管理服务。但是用户对金融有更高的要求，用户大部分时间在使用由金融科技公司提供的，结合场景的金融服务。就像我们现在使用App的时间和频率远大于使用手机电话和短信功能一样。对用户来说，虽然面对的界面不同了，但是底层仍然是银行搭建的云金融服务平台。 云金融并不是边缘化银行功能，而是让银行成为幕后英雄。 金融数据共享和API 云金融的实现，需要以金融数据共享为基础。而金融数据共享目前最主流的技术方式是API。 API的全称是应用程序编程接口Application Programming Interface, 是编程软件中的一个术语，指的是一个应用程序的预先定义的函数，目的是方便外部调用该应用程序时，既无需访问源码也不用理解内部工作机制的细节，直接按照接口参数调用即可。API的作用就像家电产品说明书，我们不需要了解家电内部如何工作，只要了解说明书就可以使用家电。API比家电说明书更特别的地方是它不仅仅可以用来调用功能，也可以用来交换数据。 目前金融数据在平台内和平台之间的共享，主要通过API接口来连接。API是实现金融数据共享，银行转型成为云金融的关键第一步。 对银行来说，采用API接口最大的优势在于增加数据的共享性和扩展性，却又不用对原本银行核心系统做大幅修改，这符合银行对业务连续性和安全性的要求。 API还有一个显著的特点是可以分层管理。 可以根据接口数据的权限，可以分为三层：对外公开层，对合作伙伴层和对内不公开层。API的分层接口可以帮助银行在实现数据共享的同时管理共享的范围以确保数据的安全。  并不是所有银行都提供API接口，因此很多金融科技公司和银行的数据共享目前只能通过屏幕抓取（Screen Scraping) 。这种方式模拟用户登陆银行系统界面，从登陆进去的界面抓取需要的数据。屏幕抓取弊端之一是不稳定，因为每个银行界面经常变动，屏幕抓取需要定期根据界面的变动调整，否则数据会抓错。屏幕抓取的最大的麻烦在于需要用户提供各种账户的密码，万一受到黑客入侵将造成巨大损失。  2015年，摩根大通JP Morgan和第一资本Capital One , 因为对Mint(美国最大个人财务管理服务公司，连接绝大部分金融机构)使用抓屏方式不满，以给用户带来安全上的威胁为由，一度中断该数据共享服务。 由于API的突出特点，各个国家监管都力推API成为数据共享的标准方式。英国的CMA在Open Banking改革计划中，提出在2018第一季度各家银行实现API的统一部署；欧盟在PSD2推动中也非常重视开放支付API的推进；德国在2010年就开始Open Bank Project，研究银行API的标准；新加坡、日本、韩国和香港的金融监管机关都有各推动API的计划。 与监管的重视相呼应，积极拥抱金融数据开放的银行和金融机构，都不留余力推进API的开发，其中包括Citi Bank，J.P Morgan Chase，  Capital One，Visa， Master和BBVA 等。 各个国家和银行对API的重视，也催生了专门的API管理技术公司，给银行提供专业的API管理。比如MuleSoft，apigee，3scale，akana和 TibcoMashery等等。  在监管、银行、金融科技公司和技术公司的共同推动下，API的技术越来越成熟，为金融数据共享和云金融模式的实现，奠定了坚实的技术基础。就像Open Banking的倡导者Chris Skinner说过：“任何人在未来都能通过APP， API接口和一些分析软件，建立自己的银行”。  系列结束语 金融数据共享离中国并不遥远。11月10日，财政部副部长朱光耀宣布大幅放开外资进入中国银行、证券、基金和保险行业，并取消多种限制。9月29日，香港金融管理局发布Open API计划，决定在2017年底之前制定Open API的标准，所有在香港有业务的银行，都必须通过API开放金融数据，这当然也包括大批的中资银行。随着外资银行进入中国，中国银行走出海外，全球金融数据共享必然直接或者间接影响我们。 全球的金融数据共享才刚刚开始，也面临诸多挑战：法律法规和监管，银行的反对，数据安全隐私，商业可持续性以及技术更新等等。尽管挑战重重，但是金融数据共享是大势所趋，势不可挡，我们应该做好准备。 作者为中泽嘉盟投资基金合伙人，互联网金融千人会联合创始人，台湾金融研训院讲课老师 私房课】去中国化后，比特币仍在演绎着技术与资本的神话。互联网金融千人会联合创始人、金融科技专家蔡凯龙为你讲述比特币未来何去何从，它还会回来吗？ 课程详情请点击链接：去中国化后，比特币的现在与未来",2017/11/17,金融数据共享系列（3）：银行被逼入墙角，何去何从,http://opinion.caixin.com/2017-11-17/101172320.html
topics,京东金融副总裁许凌在11月16日举办的第八届财新峰会上表示，金融科技不会改变金融的核心，其提供的是连接金融的服务，通过解决信息不对称问题，提高匹配能力，来缩短资金的链条。 许凌表示，Fintech主要解决信息不对称的问题，一是产品和用户之间的信息不对称；二是场景与合作机构、金融伙伴之间的信息不对称；三是参与方与监管机构与行业法规之间的信息不对称。 他举例道，许多中小商家此前获得贷款的渠道，可能是各类钱庄、小贷公司等等，资金成本可能在年化三十、四十或者更高，很大程度上的原因就在于资金链条太长。而京东每年给其供应商或是第三方卖家提供千亿以上的信贷，但是这些贷款并不是京东发放的，而是来源于合作的银行和金融机构。,2017/11/16,京东金融许凌：Fintech提供的是连接金融的服务,http://topics.caixin.com/2017-11-16/101172080.html
finance,在互联网金融风险专项整治继续推进、现金贷暴利引发社会热议、互金企业扎堆赴美上市之时，沉寂已久却备受关注的P2P备案工作终于在地方上有了实质性进展。 11月16日，厦门市金融工作办公室发布《关于网贷机构备案公示的通知》称，经研究，现对五家拟备案的企业予以公示。 这五家企业分别是：厦门融信普惠网络借贷信息中介服务有限公司（农金宝互金）、爱日进（厦门）信息技术有限公司（日日进）、厦门乾方位网络科技有限公司（乾方位）、厦门易汇利金融信息技术服务有限公司（易利贷）、京东旭航（厦门）网络借贷信息中介服务有限公司（下称京东旭航）。 值得注意的是，京东旭航为京东金融全资控股孙公司，根据工商资料显示，该公司于2017年9月27日即不到两个月前才刚刚成立，法定代表人为刘强东助理张雱，注册资金5000万元人民币，股东为天津大新君合网络科技有限公司，其在京东旭航成立前一星期，也就是9月20日将注册资本从100万元增至2000万元。,2017/11/16,厦门公示五家拟备案P2P平台 京东金融入列,http://finance.caixin.com/2017-11-16/101171947.html
topics,近年来，金融业借力互联网、人工智能、大数据等新技术，普惠金融、P2P、无卡支付等新业态蓬勃发展，但也出现裸条、暴力催收、欺诈交易等问题。 11月16日，在财新举办的第八届财新峰会“新金融价值重塑”分论坛上，来自学界、企业界、投资界方面的领军人物汇聚一堂，探讨中国新金融的发展。 万事达卡中国区总裁常青表示，在创新过程当中，经常会碰到一些底线问题，这涉及到行业的标准。据统计，全球欺诈交易金额超过60%来自无卡交易，当前万事达卡、中国银联、Visa等推出安全认证平台“3DS  2.0”，致力于在全球金融机构间建立标准化、共同性身份验证的安全机制。,2017/11/16,【峰会综述】新金融带来新挑战 如何管控新金融风险？,http://topics.caixin.com/2017-11-16/101171930.html
topics,随着传统经济继续调整、新经济逐步崛起，应运而生的新技术、新模式、新业态如雨后春笋破土而出，为中国经济发展不断注入新动力。11月15日，在第八届财新峰会“新经济TALKER：新产业，新模式，新业态”研讨会上，来自企业界、投资界以及政府方面的领军人物汇聚一堂，深入探讨中国需要什么样的新经济。 行业新变化 经济的发展给各行各业带来了哪些变化？又带来什么样的机会？果壳网创始人姬十三以知识经济为案例指出，知识付费是“教育+出版的合体”。目前知识付费领域最大的问题在于供给端良莠不齐。但他认为：“这其实是一个好现象，一个新的形态出现的时候，如果差的内容在市场上都能够变现的话，说明用户的购买行为在增加，这是一个好的机会。”,2017/11/16,【峰会综述】中国需要什么样的新经济？,http://topics.caixin.com/2017-11-16/101171414.html
topics,“我们看到很多脱离商业本质的新模式，最后都只是昙花一现。”11月15日，清华控股有限公司董事长徐井宏在第八届财新峰会上表示：不管模式如何变化，商业本质是不变的。 徐井宏认为，商业的本质主要包含四方面内容：首先，企业要提供好的产品和服务，这些产品和服务是市场所需要的，能够创造价值；其次，企业要通过不断的技术创新，通过互联网+，降低成本，让更多的人共享；再次，企业要具备高效率，和其他同业竞争；最后，企业要学会快速地对外传播自己的产品。,2017/11/15,徐井宏：新经济下商业本质不变,http://topics.caixin.com/2017-11-15/101171289.html
